mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nb__alpha,param_smote__k_neighbors,param_smote__sampling_strategy,param_tfidf__max_features,param_tfidf__ngram_range,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.1874692440032959,0.004463680928204962,0.018529701232910156,0.0006510953136813228,1.0,7,not minority,2000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.44212941238122644,0.45412304855146707,0.42507469447468704,0.4098106417364617,0.40521221106690763,0.4272700016421499,0.01864447887586931,629
0.32977142333984377,0.008712210380803383,0.026278257369995117,0.001098465203043279,1.0,7,not minority,2000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.44448490003083174,0.47151868785426143,0.4409461651798832,0.4046608704115192,0.3917064454887315,0.43066341379304535,0.02884336845201466,588
0.06999549865722657,0.0029598212123813955,0.010659313201904297,0.0006081404645278774,1.0,7,not minority,3000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.46256162380589905,0.4737196403671006,0.4356324799056963,0.432707634970384,0.44103668573123855,0.44913161295606374,0.016139626861569174,380
0.19330687522888185,0.014849550855900883,0.019115972518920898,0.001020030455340485,1.0,7,not minority,3000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.4255982661624873,0.45157352857495603,0.4276473430698857,0.42878866521013215,0.41411218336023625,0.42954399727553944,0.012191618003447157,599
0.34098405838012696,0.008045477692358699,0.028655338287353515,0.001032160102334027,1.0,7,not minority,3000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.4346022853688053,0.44335747200903625,0.39922964422841706,0.42676553076884,0.402791663603863,0.4213493191957923,0.017452804085127022,671
0.07172160148620606,0.0017649598450588122,0.011026906967163085,0.0005580546375248909,1.0,7,not minority,,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.42198526518695434,0.48884963719838526,0.4333106415190213,0.449110762021921,0.426974887933528,0.44404623877196203,0.024192414222854466,437
0.21235909461975097,0.0028612118682476663,0.0215177059173584,0.0012295238625430014,1.0,7,not minority,,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.43001004481518074,0.49257144475688164,0.4463015975871751,0.4453692089040344,0.434632310204752,0.44977692125360474,0.02228436982536627,360
0.3891756534576416,0.006311659973594209,0.03274602890014648,0.003729245614155992,1.0,7,not minority,,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.43737049849507476,0.4845002481745627,0.4529856823258793,0.4525790877379402,0.42954587977806524,0.4513962793023044,0.018835925671352234,335
0.07324104309082032,0.004771521361029309,0.011195182800292969,0.001820644548743356,1.0,7,all,1000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.4511391917993208,0.5079260907414717,0.4522576909390027,0.48905142646105915,0.43983058051633345,0.46804099609143757,0.025934032530028434,176
0.1966487407684326,0.011026912862905289,0.019219589233398438,0.0006923802364123048,1.0,7,all,1000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.4760247228110637,0.45849720121117254,0.4164223345777125,0.47425093122490936,0.4304465935844576,0.4511283566818631,0.02383705378080969,338
0.3513950824737549,0.018264029764036002,0.028484439849853514,0.0015101467851622806,1.0,7,all,1000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.46298225247550173,0.44959490879314823,0.3974623910844963,0.42685019403767727,0.41959858032130093,0.43129766534242486,0.022979018930911133,579
0.08363590240478516,0.003630017265570644,0.01187896728515625,0.001166643778996904,1.0,7,all,2000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.45520421696780766,0.5266300875427741,0.4226204019956476,0.5039844933676301,0.4570122094388479,0.4730902818625415,0.03727354987348825,124
0.27640767097473146,0.03231959157625666,0.024920654296875,0.0038862703162493607,1.0,7,all,2000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.4742492651532531,0.5131248933068954,0.4162783241753596,0.43502639061090737,0.4283109311536184,0.4533979608800068,0.03562814738588511,307
0.49264965057373045,0.03979085275194337,0.037588310241699216,0.003686383273871821,1.0,7,all,2000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.46752817531195867,0.5278858870201879,0.4231279003437555,0.42184401072844635,0.4188038453763968,0.4518379637561491,0.042058595573172396,326
0.09783124923706055,0.009470441797422468,0.012889862060546875,0.0009004879791159377,1.0,7,all,3000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.45006804452434324,0.5439065146899116,0.4261496435533818,0.5074949803124509,0.474230161351925,0.48036986888640254,0.04163749856386105,51
0.27188940048217775,0.037627915461104035,0.02828497886657715,0.002487928749024483,1.0,7,all,3000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.4582888617805795,0.5253861285503467,0.4225099647075305,0.46331661735714813,0.43921628078569425,0.4617435706362598,0.034961519673188515,236
0.5207906246185303,0.09064404757955781,0.039236593246459964,0.008855763371407772,1.0,7,all,3000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.45969128962571537,0.5089622163222205,0.39225092605453926,0.43158226029478813,0.4297110347167384,0.4444395454028004,0.03873417499127316,432
0.0936161994934082,0.0069494996640048715,0.01180572509765625,0.0006683099857164347,1.0,7,all,,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.457137797490129,0.5549709964262692,0.427633546310783,0.4779270533650129,0.462213918355169,0.4759766623894726,0.042720678040315825,94
0.2603426456451416,0.00845661782942833,0.024291515350341797,0.0019565480218585087,1.0,7,all,,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.4637909484809949,0.5626610579530196,0.4429868168137546,0.48419364352128613,0.4707327625696245,0.484873045867736,0.04111032726229765,15
0.4612614631652832,0.01717755080696174,0.03500041961669922,0.00532171961767763,1.0,7,all,,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': 'all', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.4609855000512527,0.5517887409225213,0.44771777655245887,0.4428023698072593,0.4658038163111886,0.4738196407289362,0.03987863488622451,110
0.042796087265014646,0.0010740342370349105,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",1000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.15953621864318848,0.003913854128122106,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",1000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.3502622127532959,0.028024812334915796,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",1000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.0484774112701416,0.009052871150019435,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",2000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.18910579681396483,0.016562372497917865,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",2000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.38596410751342775,0.01618768070405733,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",2000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.0483149528503418,0.0060093286705623725,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",3000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.1699535369873047,0.00646867758929435,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",3000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.35447134971618655,0.04738909292139225,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",3000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.04470391273498535,0.0006324164765290119,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",,,,,,,,959
0.17522282600402833,0.0056602453278435765,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",,,,,,,,959
0.34217371940612795,0.009737257364344611,0.0,0.0,1.0,7,"{1: 1000, 0: 500}",,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 7, 'smote__sampling_strategy': {1: 1000, 0: 500}, 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",,,,,,,,959
0.07722172737121583,0.0043162931595775,0.011142158508300781,0.0006259746261480625,1.0,10,auto,1000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.43320561773544586,0.5059292390802979,0.43570963719538386,0.4812334994304554,0.4269677128367348,0.45660914125566354,0.031311210538059506,264
0.20402941703796387,0.007541862720678503,0.020464420318603516,0.001511840089872682,1.0,10,auto,1000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.4734561448748387,0.4655423890149251,0.4250399875567786,0.4694006923642167,0.4280551537899418,0.4522988735201402,0.02119574415741297,322
0.3900618076324463,0.03903962739940093,0.027735042572021484,0.0010940012206089983,1.0,10,auto,1000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4739229982828686,0.4608848112275519,0.4125257275336637,0.42477726380306446,0.41375153539324194,0.43717246724807807,0.025387082086298293,507
0.0848569393157959,0.006454302148956975,0.011989450454711914,0.0026103943120330407,1.0,10,auto,2000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.4645931511731042,0.5097098968173435,0.43669733980653247,0.4504376401016761,0.451056452206857,0.4624988960211026,0.025200746888590555,232
0.21493058204650878,0.012638084363654383,0.02094244956970215,0.0019340516606261217,1.0,10,auto,2000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.4583101816269603,0.5152021519099822,0.41437200609257097,0.43964830637948366,0.42464729233909654,0.4504359876696188,0.035605338370938815,346
0.3627687931060791,0.010070223632127564,0.02718968391418457,0.001423896143438112,1.0,10,auto,2000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.47820833121270284,0.51075943279335,0.4148993158874365,0.41380565482477766,0.40305214856569194,0.4441449766567918,0.04257276484692665,435
0.07744989395141602,0.004020184016372643,0.010858106613159179,0.0005429066607886938,1.0,10,auto,3000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.44383335955333814,0.5466559067734498,0.4212121521844103,0.508357415541663,0.46084631904903106,0.4761810306203785,0.04539852577857459,90
0.20325689315795897,0.012348307734646563,0.02083439826965332,0.0028660472320823764,1.0,10,auto,3000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.47887692792491166,0.5266066050466515,0.4282109979864594,0.4364324991554808,0.446057323580025,0.4632368707387057,0.036057613769224686,226
0.3591779708862305,0.02126659491748857,0.027019596099853514,0.002659947894419919,1.0,10,auto,3000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.4520000488782086,0.5110114275306389,0.4055177697253749,0.4267193816896292,0.4377226502496638,0.44659425561470306,0.03560839318689273,412
0.0787663459777832,0.0014060281082782494,0.010658836364746094,0.000211796100917395,1.0,10,auto,,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.44690779458518703,0.5425800281250677,0.4423619861560284,0.48113578520951644,0.45409716472628237,0.4734165517604163,0.037103940478371185,116
0.2317336082458496,0.004962087602643908,0.02163834571838379,0.0010147592771647897,1.0,10,auto,,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.4747999245913806,0.5531521650800632,0.43771258017126563,0.4855607395306945,0.4567278046046125,0.48159064279560326,0.03930997862136554,39
0.42769932746887207,0.006891323899093986,0.0317535400390625,0.002003334114665504,1.0,10,auto,,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'auto', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.45891060257175764,0.5444380616327176,0.4508070330884066,0.43608008762143924,0.4627838651595091,0.470603930014766,0.03803466612005158,138
0.046611690521240236,0.0011882311890520326,0.010433292388916016,0.0006313658652121549,1.0,10,minority,1000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.2578212581056363,0.3058998388449557,0.22631868614214218,0.24288759060137094,0.234844647203751,0.25355440417957126,0.028156245586921137,841
0.16353182792663573,0.004555529015570714,0.017624950408935545,0.0007843078342157829,1.0,10,minority,1000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.2624127682397325,0.25620176423869995,0.22120304160534196,0.24231639021128965,0.23368393734864976,0.24316358032874272,0.014922279303441427,886
0.3181273937225342,0.014919791250841608,0.026020288467407227,0.0008506999018201584,1.0,10,minority,1000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.2570032812125984,0.25558788819732736,0.23310327973677025,0.24122468715452108,0.22772919340263945,0.2429296659407713,0.011737260509931801,887
0.046679210662841794,0.0005817189837680931,0.01005411148071289,0.0005588597811543034,1.0,10,minority,2000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.26454435324803494,0.29754850089375456,0.22853781142775778,0.2490209046515437,0.23830420476833053,0.2555911549978843,0.02414319311817791,823
0.1648768424987793,0.004304757337612134,0.018353939056396484,0.0009453161185738175,1.0,10,minority,2000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.26524193608258023,0.3137975415677194,0.2422606471481208,0.25225312024764185,0.24091483274570252,0.26289361555835294,0.02690253040980391,782
0.3145022392272949,0.006190654764380255,0.02603592872619629,0.0012548457436470702,1.0,10,minority,2000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.26325780909845325,0.2964570136252763,0.2403075221481208,0.2598162797701545,0.24800392439913643,0.26156850980822827,0.019282942277537674,787
0.04698724746704101,0.0011320257185985798,0.010700321197509766,0.0005125089742090755,1.0,10,minority,3000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.255010164793517,0.3066119594419868,0.22104306409406976,0.2649037234828219,0.23587028260724263,0.25668783888392765,0.02921182562848219,811
0.16760587692260742,0.002712139162258078,0.01900057792663574,0.0011360187551317123,1.0,10,minority,3000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.26879943143214124,0.3169505704560424,0.24684841773762276,0.2714469636078715,0.2587033284933916,0.2725497423454139,0.023828536476067058,735
0.3159785747528076,0.004347412743527438,0.02614569664001465,0.0009362376608031863,1.0,10,minority,3000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.2701991074641702,0.31719170813733055,0.24263981802779722,0.2706971931136278,0.25106838531157344,0.2703592424108998,0.02582217402022193,753
0.047923707962036134,0.0010271397645700594,0.010286951065063476,0.00047994610084873445,1.0,10,minority,,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.22670600128705462,0.2781697627371362,0.1904376415141118,0.21783035823890823,0.2175980505534099,0.22614836286612414,0.028719643682513323,923
0.17787618637084962,0.0026421162623660468,0.021515369415283203,0.0011459979016746529,1.0,10,minority,,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.2068674868349971,0.2706752068927172,0.178276348560553,0.22276518278745552,0.20911034057944458,0.21753891313103346,0.030256400183597088,927
0.3432011127471924,0.009169332487332807,0.03149943351745606,0.0009086056088120287,1.0,10,minority,,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.22233052904445577,0.2636968171617699,0.1719177327628127,0.22106156054902573,0.20517772843176693,0.21683687358996623,0.02965652515105884,931
0.06772031784057617,0.0008862108910556731,0.010043191909790038,0.0009228816464882813,1.0,10,not minority,1000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.42906941197698345,0.459404865933668,0.4200424487515199,0.4117458622454744,0.40687411530119333,0.4254273408417678,0.01859106769870173,644
0.18661222457885743,0.004764562744056086,0.018754291534423827,0.0010097976727711695,1.0,10,not minority,1000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.45430429808961303,0.4553191136582708,0.44628481835480416,0.403595854892818,0.4181351814702021,0.43552785329314164,0.020890757374264074,523
0.33646955490112307,0.009402517222165235,0.025753164291381837,0.0007775732176382925,1.0,10,not minority,1000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 3)}",0.4633842585762231,0.4497386861108386,0.42522696242740765,0.3970057687625245,0.4015130825083555,0.42737375167706987,0.026048202239674877,626
0.06962423324584961,0.0013460741061600654,0.010245418548583985,0.0003438627975921253,1.0,10,not minority,2000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 1)}",0.4330696890750867,0.4536742696741656,0.46455829338143484,0.42189032209174004,0.41674917348528584,0.43798834954154253,0.018365469306116832,503
0.18500308990478515,0.0037629667630819444,0.019443225860595704,0.0010708738725625784,1.0,10,not minority,2000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 2)}",0.44684859216025574,0.46160900922655224,0.4077613996477123,0.41746752267831316,0.4012095788349167,0.42697922050955006,0.023314740670775307,633
0.3331908226013184,0.003943947734996779,0.026810693740844726,0.0012322520131757954,1.0,10,not minority,2000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 2000, 'tfidf__ngram_range': (1, 3)}",0.4577911063517439,0.45773801638497114,0.40796957137068246,0.3985980492244918,0.38560888451312175,0.42154112556900225,0.030417014298902454,670
0.07013983726501465,0.002715863633299516,0.01005568504333496,0.000686220289068901,1.0,10,not minority,3000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 1)}",0.46354607555761423,0.4706248689178565,0.430553184793106,0.43284649956894716,0.4253881004445338,0.44459174585641154,0.01865905739816842,429
0.19776744842529298,0.013760462084118704,0.019681453704833984,0.0007597231872373911,1.0,10,not minority,3000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 2)}",0.4383892352633059,0.4535829511406446,0.43563305077422937,0.40528836848270244,0.41636605017457307,0.4298519311670911,0.017056997461585854,594
0.35372142791748046,0.028568681831345536,0.026547574996948244,0.0015478459726154274,1.0,10,not minority,3000,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': 3000, 'tfidf__ngram_range': (1, 3)}",0.4222534668339254,0.44704067014555926,0.412627015310318,0.4111489084097447,0.40509557076390057,0.4196331262926895,0.014767855020511488,678
0.07812614440917968,0.0036552593475520844,0.011581802368164062,0.0009118776990014329,1.0,10,not minority,,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 1)}",0.4179121383516791,0.47898745819067895,0.44208965500134434,0.4460193368834612,0.41940104668796985,0.44088192702302675,0.022221262358777086,469
0.24168553352355956,0.006411215422436436,0.02426776885986328,0.0007697933698593364,1.0,10,not minority,,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 2)}",0.4424584856003253,0.48279022072924116,0.4398912294087384,0.44548898279852567,0.4291975275960564,0.4479652892265774,0.018257339085589856,396
0.4304637432098389,0.007633400953488231,0.034381961822509764,0.0021686900550434594,1.0,10,not minority,,"(1, 3)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'not minority', 'tfidf__max_features': None, 'tfidf__ngram_range': (1, 3)}",0.42828095941014516,0.47164458911507323,0.44966457068339033,0.4469872008285074,0.4302516826631481,0.44536580054005287,0.015697206428166948,422
0.07299785614013672,0.0017658955476255343,0.01053915023803711,0.0009737305678861307,1.0,10,all,1000,"(1, 1)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 1)}",0.43320561773544586,0.5059292390802979,0.43570963719538386,0.4812334994304554,0.4269677128367348,0.45660914125566354,0.031311210538059506,264
0.20245304107666015,0.006883143173933832,0.019079065322875975,0.0011426772144600024,1.0,10,all,1000,"(1, 2)","{'nb__alpha': 1.0, 'smote__k_neighbors': 10, 'smote__sampling_strategy': 'all', 'tfidf__max_features': 1000, 'tfidf__ngram_range': (1, 2)}",0.4734561448748387,0.4655423890149251,0.4250399875567786,0.4694006923642167,0.4280551537899418,0.4522988735201402,0.02119574415741297,322
